Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt ,Min 
526,popB,60,60,111,100,1.856,11
527,popB,61,59,53,11,2.218,11
528,popA,61,59,0,0,2.218,11
529,popB,60,60,48,100,1.916,11
530,popB,59,61,45,100,2.049,11
531,popB,59,61,118,100,2.049,11
532,popB,59,61,22,11,2.049,11
533,popB,59,61,58,11,2.049,11
534,popB,59,61,97,100,2.049,11
535,popB,58,62,70,100,1.881,11
536,popB,58,62,94,100,1.881,11
537,popB,58,62,3,11,1.881,11
538,popB,58,62,5,100,1.881,11
539,popB,58,62,74,11,1.881,11
540,popB,58,62,97,100,1.881,11
541,popB,58,62,4,100,1.881,11
542,popB,59,61,45,11,2.083,11
543,popB,58,62,32,100,1.938,11
544,popB,58,62,33,100,1.938,11
545,popB,58,62,96,11,1.938,11
546,popB,58,62,64,11,1.938,11
547,popB,58,62,77,100,1.938,11
548,popB,58,62,47,11,1.938,11
549,popB,58,62,54,11,1.938,11
550,popB,58,62,63,100,1.938,11
551,popB,58,62,106,100,1.938,11
552,popB,58,62,22,11,1.938,11
553,popB,58,62,29,100,1.938,11
554,popB,57,63,52,100,1.891,11
555,popB,57,63,94,100,1.891,11
556,popA,57,63,0,0,1.891,11
557,popB,57,63,108,11,1.891,11
558,popA,57,63,0,0,1.891,11
559,popB,57,63,114,11,1.891,11
560,popB,57,63,108,11,1.891,11
561,popA,57,63,0,0,1.891,11
562,popB,57,63,12,100,1.891,11
563,popB,57,63,25,11,1.891,11
564,popB,57,63,1,100,1.891,11
565,popB,57,63,112,11,1.891,11
566,popB,57,63,88,11,1.891,11
567,popB,56,64,22,100,1.986,11
568,popB,55,65,99,100,2.119,11
569,popB,55,65,32,100,2.119,11
570,popB,55,65,102,11,2.119,11
571,popB,55,65,29,100,2.119,11
572,popB,54,66,71,100,1.737,11
573,popB,54,66,8,100,1.737,11
574,popB,54,66,100,11,1.737,11
575,popB,54,66,83,100,1.737,11
576,popB,54,66,33,100,1.737,11
577,popB,54,66,46,100,1.737,11
578,popB,53,67,31,100,2.024,11
579,popB,53,67,88,11,2.024,11
580,popB,53,67,91,100,2.024,11
581,popB,53,67,75,100,2.024,11
582,popB,52,68,100,100,2.386,11
583,popB,53,67,99,11,1.75,11
584,popB,53,67,90,11,1.75,11
585,popB,53,67,104,11,1.75,11
586,popB,52,68,64,100,1.69,11
587,popB,51,69,38,100,1.763,11
588,popB,52,68,76,11,1.69,11
589,popB,53,67,18,11,1.976,11
590,popB,53,67,16,11,1.976,11
591,popB,54,66,118,11,1.795,11
592,popB,54,66,59,11,1.795,11
593,popB,54,66,46,100,1.795,11
594,popB,54,66,87,11,1.795,11
595,popB,54,66,41,11,1.795,11
596,popB,54,66,28,11,1.795,11
597,popB,53,67,24,100,1.787,11
598,popB,53,67,61,11,1.787,11
599,popB,53,67,115,11,1.787,11
600,popB,54,66,77,11,1.773,11
601,popB,54,66,118,11,1.773,11
602,popB,55,65,97,11,2.109,11
603,popA,55,65,0,0,2.109,11
604,popB,54,66,30,100,2.251,11
605,popB,54,66,105,100,2.251,11
606,popA,54,66,0,0,2.251,11
607,popB,53,67,39,100,2.023,11
608,popB,53,67,51,100,2.023,11
609,popA,53,67,0,0,2.023,11
610,popB,52,68,98,100,2.092,11
611,popA,52,68,0,0,2.092,11
612,popB,51,69,102,100,1.895,11
613,popB,51,69,53,11,1.895,11
614,popB,51,69,36,100,1.895,11
615,popB,51,69,25,11,1.895,11
616,popB,52,68,94,11,2.043,11
617,popB,52,68,26,100,2.043,11
618,popB,53,67,92,11,1.972,11
619,popB,52,68,108,100,1.952,11
620,popB,53,67,39,11,1.886,11
621,popB,54,66,105,11,2.183,11
622,popB,54,66,13,100,2.183,11
623,popB,53,67,114,100,1.841,11
624,popB,52,68,28,100,2.117,11
625,popB,51,69,112,100,2.189,11
626,popB,50,70,67,100,1.898,11
627,popB,50,70,105,11,1.898,11
628,popB,49,71,16,100,2.099,11
629,popB,50,70,51,11,1.928,11
630,popB,49,71,84,100,1.973,11
631,popB,48,72,74,100,2.031,11
632,popB,49,71,66,11,1.953,11
633,popB,49,71,95,11,1.953,11
634,popB,49,71,65,11,1.953,11
635,popB,49,71,1,100,1.953,11
636,popB,50,70,29,11,2.041,11
637,popB,49,71,95,100,2.094,11
638,popB,49,71,17,100,2.094,11
639,popB,49,71,2,100,2.094,11
640,popB,49,71,75,100,2.094,11
641,popA,49,71,0,0,2.094,11
642,popB,49,71,48,100,2.094,11
643,popB,49,71,71,100,2.094,11
644,popB,49,71,17,100,2.094,11
645,popB,48,72,10,100,2.004,11
646,popB,48,72,118,11,2.004,11
647,popB,48,72,82,100,2.004,11
648,popB,48,72,21,11,2.004,11
649,popB,48,72,109,100,2.004,11
650,popB,47,73,88,100,2.016,11
651,popB,47,73,21,11,2.016,11
652,popB,47,73,39,11,2.016,11
653,popA,47,73,0,0,2.016,11
654,popB,47,73,2,100,2.016,11
655,popB,46,74,55,100,2.004,11
656,popB,46,74,72,11,2.004,11
657,popB,46,74,83,100,2.004,11
658,popB,47,73,62,11,2.149,11
659,popB,47,73,6,100,2.149,11
660,popA,47,73,0,0,2.149,11
661,popB,47,73,54,11,2.149,11
662,popB,48,72,88,11,2.053,11
663,popA,48,72,0,0,2.053,11
664,popB,48,72,35,100,2.053,11
665,popB,47,73,105,100,1.873,11
666,popB,46,74,76,100,1.983,11
667,popB,46,74,38,100,1.983,11
668,popB,47,73,100,11,1.931,11
669,popB,47,73,62,11,1.931,11
670,popB,48,72,95,11,2.079,11
671,popB,49,71,69,11,1.731,11
672,popB,50,70,16,11,2.106,11
673,popA,50,70,0,0,2.106,11
674,popB,50,70,108,100,2.106,11
675,popB,50,70,48,100,2.106,11
676,popB,50,70,76,100,2.106,11
677,popA,50,70,0,0,2.106,11
678,popA,50,70,0,0,2.106,11
679,popA,50,70,0,0,2.106,11
680,popB,50,70,71,100,2.106,11
681,popB,50,70,59,11,2.106,11
682,popB,49,71,45,100,1.974,11
683,popB,49,71,79,100,1.974,11
684,popB,49,71,18,11,1.974,11
685,popB,49,71,59,11,1.974,11
686,popB,50,70,111,11,2.003,11
687,popB,50,70,2,100,2.003,11
688,popB,50,70,13,100,2.003,11
689,popB,51,69,23,11,2.235,11
690,popA,51,69,0,0,2.235,11
691,popB,51,69,1,100,2.235,11
692,popA,51,69,0,0,2.235,11
693,popA,51,69,0,0,2.235,11
694,popA,51,69,0,0,2.235,11
695,popB,51,69,94,11,2.235,11
696,popB,50,70,97,100,1.985,11
697,popB,51,69,17,11,2.11,11
698,popB,52,68,2,11,2.11,11
699,popB,52,68,76,100,2.11,11
700,popB,52,68,91,100,2.11,11
701,popB,53,67,5,11,2.11,11
702,popB,52,68,119,100,2.118,11
703,popB,52,68,98,100,2.118,11
704,popB,51,69,18,100,2.048,11
705,popA,51,69,0,0,2.048,11
706,popB,52,68,119,11,2.105,11
707,popA,52,68,0,0,2.105,11
708,popB,51,69,56,100,1.839,11
709,popB,52,68,26,11,2.082,11
710,popB,53,67,31,11,1.866,11
711,popB,52,68,61,100,1.898,11
712,popB,51,69,31,100,1.828,11
713,popB,51,69,53,11,1.828,11
714,popB,51,69,2,11,1.828,11
715,popB,52,68,7,11,2.061,11
716,popB,52,68,94,11,2.061,11
717,popB,53,67,42,11,1.958,11
718,popB,53,67,53,11,1.958,11
719,popB,54,66,8,11,2.035,11
720,popB,54,66,100,11,2.035,11
721,popB,55,65,98,11,2.071,11
722,popB,56,64,106,11,2.219,11
723,popB,56,64,19,100,2.219,11
724,popB,56,64,73,11,2.219,11
725,popB,56,64,75,100,2.219,11
726,popB,55,65,3,100,2.219,11
727,popB,55,65,53,11,2.219,11
728,popB,54,66,98,100,2.035,11
729,popB,55,65,18,11,1.91,11
730,popA,55,65,0,0,1.91,11
731,popB,56,64,49,11,2.078,11
732,popB,56,64,75,100,2.078,11
733,popB,57,63,67,11,1.736,11
734,popB,58,62,20,11,1.868,11
735,popB,58,62,101,11,1.868,11
736,popB,57,63,18,100,2.168,11
737,popB,58,62,24,11,2.081,11
738,popB,58,62,97,100,2.081,11
739,popA,58,62,0,0,2.081,11
740,popB,59,61,109,11,2.102,11
741,popB,59,61,71,100,2.102,11
742,popB,59,61,13,100,2.102,11
743,popB,59,61,38,100,2.102,11
744,popB,59,61,68,100,2.102,11
745,popB,59,61,77,11,2.102,11
746,popA,59,61,0,0,2.102,11
747,popB,58,62,47,100,2.009,11
748,popB,58,62,116,100,2.009,11
749,popB,58,62,102,100,2.009,11
750,popB,57,63,23,100,2.158,11
751,popA,57,63,0,0,2.158,11
752,popB,57,63,91,100,2.158,11
753,popA,57,63,0,0,2.158,11
754,popB,58,62,18,11,1.943,11
755,popA,58,62,0,0,1.943,11
756,popB,58,62,34,100,1.943,11
757,popB,58,62,47,100,1.943,11
758,popB,58,62,16,11,1.943,11
759,popB,58,62,12,100,1.943,11
760,popB,59,61,71,11,1.981,11
761,popB,59,61,100,11,1.981,11
762,popB,59,61,110,100,1.981,11
763,popB,59,61,15,100,1.981,11
764,popB,59,61,33,100,1.981,11
765,popB,59,61,94,11,1.981,11
766,popB,59,61,106,11,1.981,11
767,popB,59,61,46,100,1.981,11
768,popB,59,61,93,100,1.981,11
769,popB,59,61,14,100,1.981,11
770,popB,59,61,112,100,1.981,11
771,popB,59,61,52,100,1.981,11
772,popB,59,61,10,100,1.981,11
773,popB,59,61,54,11,1.981,11
774,popB,59,61,96,11,1.981,11
775,popB,59,61,77,11,1.981,11
776,popB,59,61,5,11,1.981,11
777,popB,59,61,69,11,1.981,11
778,popB,59,61,59,11,1.981,11
779,popB,59,61,79,100,1.981,11
780,popB,59,61,66,11,1.981,11
781,popB,59,61,27,100,1.981,11
782,popB,60,60,75,11,1.843,11
783,popB,59,61,89,100,2.079,11
784,popB,59,61,79,100,2.079,11
785,popA,59,61,0,0,2.079,11
786,popB,59,61,108,100,2.079,11
787,popB,59,61,97,100,2.079,11
788,popA,59,61,0,0,2.079,11
789,popA,59,61,0,0,2.079,11
790,popA,59,61,0,0,2.079,11
791,popB,60,60,82,11,2.053,11
792,popB,61,59,60,11,2.036,11
793,popB,60,60,39,100,1.924,11
794,popB,60,60,97,100,1.924,11
795,popB,60,60,92,11,1.924,11
796,popA,60,60,0,0,1.924,11
797,popB,61,59,50,11,1.852,11
798,popB,61,59,13,100,1.852,11
799,popB,61,59,31,100,1.852,11
800,popB,61,59,96,11,1.852,11
801,popB,61,59,17,11,1.852,11
802,popB,61,59,87,11,1.852,11
803,popB,62,58,23,11,1.883,11
804,popB,62,58,15,100,1.883,11
805,popB,61,59,9,100,1.981,11
806,popB,61,59,110,100,1.981,11
807,popB,60,60,69,100,2.059,11
808,popB,60,60,60,11,2.059,11
809,popB,60,60,36,100,2.059,11
810,popB,61,59,14,11,1.999,11
811,popB,61,59,87,11,1.999,11
812,popB,62,58,12,11,1.988,11
813,popA,62,58,0,0,1.988,11
814,popB,61,59,0,100,1.988,11
815,popB,62,58,0,11,1.988,11
816,popB,63,57,105,11,2.061,11
817,popB,63,57,114,100,2.061,11
818,popB,64,56,79,11,2.111,11
819,popB,65,55,35,11,1.691,11
820,popB,65,55,59,11,1.691,11
821,popB,65,55,0,11,1.691,11
822,popB,65,55,11,11,1.691,11
823,popB,66,54,68,11,2.001,11
824,popB,65,55,17,100,1.921,11
825,popB,65,55,29,11,1.921,11
826,popB,65,55,68,11,1.921,11
827,popB,65,55,17,100,1.921,11
828,popB,65,55,10,100,1.921,11
829,popB,66,54,40,11,1.834,11
830,popB,67,53,55,11,1.971,11
831,popB,67,53,31,100,1.971,11
832,popB,67,53,66,11,1.971,11
833,popB,66,54,18,100,2.016,11
834,popB,66,54,13,100,2.016,11
835,popB,66,54,108,100,2.016,11
836,popB,65,55,85,100,1.775,11
837,popB,66,54,9,11,1.89,11
838,popB,65,55,65,100,2.043,11
839,popB,65,55,103,11,2.043,11
840,popA,65,55,0,0,2.043,11
841,popB,65,55,98,100,2.043,11
842,popB,64,56,16,100,2.027,11
843,popB,64,56,29,11,2.027,11
844,popB,65,55,36,11,1.895,11
845,popB,65,55,27,100,1.895,11
846,popB,64,56,53,100,1.818,11
847,popB,65,55,46,11,1.946,11
848,popB,65,55,43,11,1.946,11
849,popB,65,55,11,11,1.946,11
850,popB,65,55,27,100,1.946,11
851,popB,64,56,5,100,1.946,11
852,popB,64,56,55,11,1.946,11
853,popB,63,57,80,100,2.161,11
854,popB,63,57,104,11,2.161,11
855,popB,64,56,5,11,2.161,11
856,popB,63,57,59,100,1.896,11
857,popB,62,58,36,100,2.219,11
858,popA,62,58,0,0,2.219,11
859,popB,62,58,39,100,2.219,11
860,popA,62,58,0,0,2.219,11
861,popB,63,57,116,11,1.954,11
862,popB,63,57,88,11,1.954,11
863,popB,63,57,82,11,1.954,11
864,popB,64,56,32,11,2.127,11
865,popB,64,56,36,100,2.127,11
866,popA,64,56,0,0,2.127,11
867,popB,65,55,117,11,1.917,11
868,popA,65,55,0,0,1.917,11
869,popB,64,56,118,100,1.809,11
870,popB,65,55,118,11,1.917,11
871,popB,64,56,2,100,1.917,11
872,popB,64,56,88,11,1.917,11
873,popB,65,55,98,11,1.79,11
874,popB,65,55,79,11,1.79,11
875,popB,65,55,104,11,1.79,11
876,popB,64,56,20,100,1.856,11
877,popB,64,56,8,11,1.856,11
878,popB,65,55,17,11,2.034,11
879,popB,66,54,36,11,1.911,11
880,popA,66,54,0,0,1.911,11
881,popB,66,54,12,11,1.911,11
882,popB,66,54,62,11,1.911,11
883,popB,66,54,55,11,1.911,11
884,popB,67,53,52,11,2.074,11
885,popB,66,54,115,100,1.901,11
886,popB,67,53,20,11,1.984,11
887,popA,67,53,0,0,1.984,11
888,popB,67,53,39,100,1.984,11
889,popB,66,54,79,100,2.235,11
890,popB,66,54,117,11,2.235,11
891,popB,66,54,67,11,2.235,11
892,popB,66,54,35,11,2.235,11
893,popB,66,54,99,11,2.235,11
894,popA,66,54,0,0,2.235,11
895,popB,66,54,112,100,2.235,11
896,popB,67,53,34,11,1.84,11
897,popB,68,52,91,11,1.954,11
898,popB,69,51,107,11,1.8,11
899,popB,68,52,73,100,1.782,11
900,popB,68,52,87,11,1.782,11
901,popA,68,52,0,0,1.782,11
902,popB,69,51,27,11,1.642,11
903,popB,69,51,88,11,1.642,11
904,popB,68,52,96,100,1.951,11
905,popB,67,53,98,100,1.84,11
906,popB,67,53,91,11,1.84,11
907,popB,67,53,93,100,1.84,11
908,popB,66,54,116,100,1.883,11
909,popB,66,54,50,11,1.883,11
910,popB,66,54,96,100,1.883,11
911,popB,66,54,68,11,1.883,11
912,popB,66,54,70,100,1.883,11
913,popA,66,54,0,0,1.883,11
914,popB,67,53,10,11,1.858,11
915,popB,66,54,7,100,2.026,11
916,popA,66,54,0,0,2.026,11
917,popA,66,54,0,0,2.026,11
918,popB,67,53,98,11,2.021,11
919,popB,66,54,0,100,2.021,11
920,popB,66,54,102,100,2.021,11
921,popB,67,53,79,11,1.799,11
922,popB,68,52,69,11,2.082,11
923,popB,69,51,39,11,1.745,11
924,popB,69,51,84,100,1.745,11
925,popB,69,51,24,11,1.745,11
926,popB,70,50,7,11,1.773,11
927,popB,70,50,9,11,1.773,11
928,popB,70,50,47,100,1.773,11
929,popB,70,50,75,11,1.773,11
930,popB,69,51,71,100,1.589,11
931,popB,68,52,109,100,1.888,11
932,popB,68,52,66,11,1.888,11
933,popB,68,52,35,11,1.888,11
934,popB,68,52,5,11,1.888,11
935,popB,68,52,70,100,1.888,11
936,popB,68,52,80,100,1.888,11
937,popB,68,52,48,100,1.888,11
938,popB,68,52,80,100,1.888,11
939,popB,67,53,5,100,1.888,11
940,popB,67,53,118,11,1.888,11
941,popB,67,53,97,100,1.888,11
942,popB,67,53,28,100,1.888,11
943,popB,68,52,45,11,1.866,11
944,popB,68,52,15,100,1.866,11
945,popB,67,53,41,100,1.946,11
946,popB,67,53,109,100,1.946,11
947,popA,67,53,0,0,1.946,11
948,popB,67,53,74,100,1.946,11
949,popB,67,53,23,11,1.946,11
950,popB,66,54,75,100,1.802,11
951,popA,66,54,0,0,1.802,11
952,popB,65,55,52,100,1.666,11
953,popB,66,54,61,11,1.851,11
954,popB,66,54,76,100,1.851,11
955,popB,65,55,98,100,1.824,11
956,popB,65,55,76,100,1.824,11
957,popB,65,55,40,11,1.824,11
958,popB,65,55,85,100,1.824,11
959,popB,66,54,97,11,1.998,11
960,popA,66,54,0,0,1.998,11
961,popA,66,54,0,0,1.998,11
962,popA,66,54,0,0,1.998,11
963,popB,66,54,19,100,1.998,11
964,popA,66,54,0,0,1.998,11
965,popB,66,54,115,100,1.998,11
966,popB,66,54,102,100,1.998,11
967,popA,66,54,0,0,1.998,11
968,popB,67,53,81,11,1.97,11
969,popB,66,54,81,100,1.998,11
970,popB,66,54,109,100,1.998,11
971,popB,66,54,28,100,1.998,11
972,popB,66,54,9,11,1.998,11
973,popB,65,55,97,100,1.824,11
974,popB,65,55,110,100,1.824,11
975,popB,65,55,53,100,1.824,11
976,popB,66,54,74,11,1.965,11
977,popB,66,54,87,11,1.965,11
978,popB,66,54,62,11,1.965,11
979,popA,66,54,0,0,1.965,11
980,popB,65,55,87,100,1.857,11
981,popB,65,55,110,100,1.857,11
982,popB,64,56,101,100,2.005,11
983,popB,63,57,20,100,1.687,11
984,popB,63,57,78,100,1.687,11
985,popB,64,56,22,11,1.819,11
986,popB,65,55,78,11,1.835,11
987,popB,64,56,66,100,1.908,11
988,popB,64,56,100,11,1.908,11
989,popB,65,55,93,11,1.99,11
990,popB,65,55,67,11,1.99,11
991,popB,66,54,4,11,1.99,11
992,popA,66,54,0,0,1.99,11
993,popB,65,55,11,100,2.075,11
994,popB,65,55,99,11,2.075,11
995,popB,65,55,113,11,2.075,11
996,popB,65,55,92,11,2.075,11
997,popB,65,55,70,100,2.075,11
998,popB,64,56,21,100,1.872,11
999,popB,63,57,4,100,1.872,11
1000,popB,62,58,90,100,1.87,11
0,popB,67,53,52,12,2.013,12
1,popA,67,53,0,0,2.013,12
2,popB,66,54,38,100,2.043,12
3,popB,67,53,92,12,2.197,12
4,popB,68,52,83,12,2.165,12
5,popB,68,52,11,100,2.165,12
6,popB,68,52,34,100,2.165,12
7,popA,68,52,0,0,2.165,12
8,popB,68,52,92,12,2.165,12
9,popB,68,52,58,100,2.165,12
10,popB,68,52,17,12,2.165,12
11,popB,68,52,45,100,2.165,12
12,popA,68,52,0,0,2.165,12
13,popB,68,52,4,12,2.165,12
14,popB,68,52,57,12,2.165,12
15,popB,69,51,77,12,2.381,12
16,popA,69,51,0,0,2.381,12
17,popB,69,51,58,100,2.381,12
18,popB,69,51,63,12,2.381,12
19,popA,69,51,0,0,2.381,12
20,popA,69,51,0,0,2.381,12
21,popB,69,51,114,100,2.381,12
22,popA,69,51,0,0,2.381,12
23,popB,69,51,22,12,2.381,12
24,popB,69,51,74,100,2.381,12
25,popA,69,51,0,0,2.381,12
26,popB,69,51,102,12,2.381,12
27,popB,69,51,79,12,2.381,12
28,popA,69,51,0,0,2.381,12
29,popA,69,51,0,0,2.381,12
30,popB,69,51,3,12,2.381,12
31,popA,69,51,0,0,2.381,12
32,popB,68,52,29,100,2.09,12
33,popB,67,53,1,100,2.09,12
34,popB,67,53,98,100,2.09,12
35,popB,66,54,79,100,2.061,12
36,popB,66,54,38,100,2.061,12
37,popB,66,54,79,100,2.061,12
38,popB,65,55,44,100,1.876,12
39,popB,66,54,81,12,2.058,12
40,popB,66,54,24,12,2.058,12
41,popA,66,54,0,0,2.058,12
42,popB,65,55,91,100,2.014,12
43,popB,64,56,54,100,2.142,12
44,popA,64,56,0,0,2.142,12
45,popB,64,56,68,12,2.142,12
46,popB,64,56,29,100,2.142,12
47,popB,64,56,82,12,2.142,12
48,popA,64,56,0,0,2.142,12
49,popA,64,56,0,0,2.142,12
50,popB,64,56,21,100,2.142,12
51,popA,64,56,0,0,2.142,12
52,popB,64,56,90,100,2.142,12
53,popA,64,56,0,0,2.142,12
54,popB,63,57,92,100,2.056,12
55,popB,63,57,118,100,2.056,12
56,popA,63,57,0,0,2.056,12
57,popA,63,57,0,0,2.056,12
58,popB,63,57,114,100,2.056,12
59,popB,62,58,107,100,2.153,12
60,popA,62,58,0,0,2.153,12
61,popB,62,58,87,100,2.153,12
62,popB,62,58,59,12,2.153,12
63,popB,63,57,87,12,1.928,12
64,popB,64,56,75,12,1.943,12
65,popB,65,55,105,12,2.241,12
66,popB,65,55,26,100,2.241,12
67,popA,65,55,0,0,2.241,12
68,popA,65,55,0,0,2.241,12
69,popB,64,56,56,100,2.119,12
70,popB,64,56,57,12,2.119,12
71,popB,64,56,88,100,2.119,12
72,popB,64,56,83,12,2.119,12
73,popA,64,56,0,0,2.119,12
74,popB,64,56,75,12,2.119,12
75,popB,63,57,22,100,2.232,12
76,popB,63,57,68,12,2.232,12
77,popA,63,57,0,0,2.232,12
78,popB,62,58,6,100,2.232,12
79,popB,62,58,57,12,2.232,12
80,popB,62,58,40,12,2.232,12
81,popA,62,58,0,0,2.232,12
82,popA,62,58,0,0,2.232,12
83,popB,62,58,61,100,2.232,12
84,popB,63,57,42,12,2.374,12
85,popA,63,57,0,0,2.374,12
86,popB,62,58,32,100,1.897,12
87,popB,63,57,54,12,1.867,12
88,popB,63,57,1,100,1.867,12
89,popB,63,57,61,100,1.867,12
90,popB,63,57,70,100,1.867,12
91,popB,63,57,42,12,1.867,12
92,popB,63,57,84,100,1.867,12
93,popB,62,58,0,100,1.867,12
94,popB,61,59,65,100,1.998,12
95,popB,61,59,62,12,1.998,12
96,popB,61,59,15,12,1.998,12
97,popB,60,60,104,100,2.026,12
98,popB,59,61,49,100,1.96,12
99,popB,58,62,47,100,1.809,12
100,popB,57,63,48,100,1.886,12
101,popB,57,63,116,100,1.886,12
102,popB,56,64,37,100,1.862,12
103,popA,56,64,0,0,1.862,12
104,popB,56,64,103,100,1.862,12
105,popB,57,63,32,12,2.196,12
106,popA,57,63,0,0,2.196,12
107,popA,57,63,0,0,2.196,12
108,popA,57,63,0,0,2.196,12
109,popB,57,63,84,100,2.196,12
110,popB,57,63,118,100,2.196,12
111,popA,57,63,0,0,2.196,12
112,popA,57,63,0,0,2.196,12
113,popB,57,63,40,12,2.196,12
114,popA,57,63,0,0,2.196,12
115,popB,57,63,105,12,2.196,12
116,popB,58,62,88,12,2.14,12
117,popB,58,62,48,100,2.14,12
118,popB,57,63,72,100,2.126,12
119,popB,57,63,64,12,2.126,12
120,popB,56,64,102,100,2.089,12
121,popB,56,64,87,12,2.089,12
122,popB,57,63,69,12,2.139,12
123,popB,57,63,26,100,2.139,12
124,popB,58,62,101,12,2.081,12
125,popB,58,62,15,12,2.081,12
126,popB,58,62,95,12,2.081,12
127,popB,59,61,36,12,2.334,12
128,popA,59,61,0,0,2.334,12
129,popA,59,61,0,0,2.334,12
130,popB,58,62,69,100,1.837,12
131,popB,58,62,8,12,1.837,12
132,popB,57,63,62,100,2.02,12
133,popB,56,64,35,100,2.175,12
134,popA,56,64,0,0,2.175,12
135,popB,56,64,4,12,2.175,12
136,popB,56,64,27,100,2.175,12
137,popA,56,64,0,0,2.175,12
138,popB,55,65,77,100,2.001,12
139,popB,55,65,61,100,2.001,12
140,popB,55,65,46,12,2.001,12
141,popA,55,65,0,0,2.001,12
142,popB,55,65,118,100,2.001,12
143,popB,54,66,105,100,1.924,12
144,popB,54,66,78,12,1.924,12
145,popB,53,67,18,100,2.464,12
146,popA,53,67,0,0,2.464,12
147,popB,53,67,50,100,2.464,12
148,popB,52,68,4,100,2.464,12
149,popB,52,68,98,100,2.464,12
150,popA,52,68,0,0,2.464,12
151,popB,52,68,15,12,2.464,12
152,popA,52,68,0,0,2.464,12
153,popA,52,68,0,0,2.464,12
154,popA,52,68,0,0,2.464,12
155,popB,52,68,36,12,2.464,12
156,popB,52,68,15,12,2.464,12
157,popB,52,68,25,12,2.464,12
158,popA,52,68,0,0,2.464,12
159,popB,52,68,10,12,2.464,12
160,popA,52,68,0,0,2.464,12
161,popB,52,68,6,100,2.464,12
162,popB,52,68,59,12,2.464,12
163,popA,52,68,0,0,2.464,12
164,popB,52,68,86,12,2.464,12
165,popA,52,68,0,0,2.464,12
166,popA,52,68,0,0,2.464,12
167,popB,52,68,111,100,2.464,12
168,popB,52,68,62,100,2.464,12
169,popB,52,68,99,100,2.464,12
170,popA,52,68,0,0,2.464,12
171,popB,51,69,59,100,2.12,12
172,popB,51,69,62,100,2.12,12
173,popB,50,70,87,100,2.167,12
174,popB,50,70,65,100,2.167,12
175,popA,50,70,0,0,2.167,12
176,popA,50,70,0,0,2.167,12
177,popB,50,70,80,100,2.167,12
178,popB,49,71,115,100,2.041,12
179,popB,50,70,107,12,2.13,12
180,popB,50,70,40,12,2.13,12
181,popB,50,70,75,12,2.13,12
182,popA,50,70,0,0,2.13,12
183,popB,50,70,0,100,2.13,12
184,popB,50,70,22,100,2.13,12
185,popB,50,70,45,100,2.13,12
186,popB,50,70,20,12,2.13,12
187,popA,50,70,0,0,2.13,12
188,popB,51,69,1,12,2.13,12
189,popB,51,69,43,12,2.13,12
190,popB,50,70,94,100,1.92,12
191,popB,51,69,34,12,1.823,12
192,popB,51,69,83,12,1.823,12
193,popB,50,70,20,100,2.027,12
194,popB,49,71,63,100,2.249,12
195,popB,49,71,80,100,2.249,12
196,popA,49,71,0,0,2.249,12
197,popB,48,72,10,100,2.211,12
198,popB,48,72,68,12,2.211,12
199,popA,48,72,0,0,2.211,12
200,popB,48,72,42,12,2.211,12
201,popB,48,72,115,100,2.211,12
202,popB,49,71,10,12,2.249,12
203,popB,49,71,24,12,2.249,12
204,popB,49,71,12,12,2.249,12
205,popB,48,72,15,100,2,12
206,popB,48,72,115,100,2,12
207,popB,49,71,55,12,2.254,12
208,popB,49,71,79,100,2.254,12
209,popB,49,71,113,12,2.254,12
210,popA,49,71,0,0,2.254,12
211,popA,49,71,0,0,2.254,12
212,popB,50,70,0,12,2.254,12
213,popA,50,70,0,0,2.254,12
214,popB,50,70,2,100,2.254,12
215,popB,51,69,28,12,2.132,12
216,popB,51,69,35,100,2.132,12
217,popA,51,69,0,0,2.132,12
218,popB,51,69,49,100,2.132,12
219,popA,51,69,0,0,2.132,12
220,popB,51,69,60,100,2.132,12
221,popB,52,68,73,12,2.099,12
222,popB,52,68,22,100,2.099,12
223,popB,52,68,94,100,2.099,12
224,popB,52,68,114,100,2.099,12
225,popB,52,68,100,100,2.099,12
226,popB,51,69,68,100,1.96,12
227,popA,51,69,0,0,1.96,12
228,popB,51,69,102,100,1.96,12
229,popB,51,69,65,100,1.96,12
230,popB,51,69,31,12,1.96,12
231,popB,50,70,112,100,1.984,12
232,popB,50,70,112,100,1.984,12
233,popB,50,70,11,100,1.984,12
234,popB,51,69,112,12,1.96,12
235,popB,52,68,72,12,1.996,12
236,popB,52,68,10,12,1.996,12
237,popB,53,67,59,12,1.984,12
238,popB,53,67,106,100,1.984,12
239,popB,54,66,37,12,2.052,12
240,popB,54,66,102,100,2.052,12
241,popB,54,66,104,100,2.052,12
242,popB,55,65,21,12,1.999,12
243,popB,56,64,6,12,1.999,12
244,popB,56,64,1,12,1.999,12
245,popB,55,65,72,100,2.078,12
246,popB,55,65,16,100,2.078,12
